id,tool,correctness,project,bug,base_dir,main_dep,tests_build,tests_src_dir,target_test,target_test_methods,target_class,input_class
Math_75_TBar_Patch_95496_20_cp10,TBar,Correct,Math,75,Math/75,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.FrequencyTest,testPcts,org.apache.commons.math.stat.Frequency,long
Math_85_jMutRepair_patch_92000_102,jMutRepair,Correct,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Mockito_38_TBar_Patch_225053_31_cp12,TBar,Correct,Mockito,38,Mockito/38,target/classes:lib/test/*:lib/sources/*:lib/repackaged/*:lib/run/*,target/test-classes,test,org.mockito.internal.verification.argumentmatching.ArgumentMatchingToolTest,shouldWorkFineWhenGivenArgIsNull,org.mockito.internal.matchers.Equals,int
Mockito_29_Avatar_Patch_600940_73,Avatar,Correct,Mockito,29,Mockito/29,target/classes:lib/test/*:lib/sources/*:lib/repackaged/*:lib/run/*,target/test-classes,test,org.mockitousage.bugs.NPEWithCertainMatchersTest,shouldNotThrowNPEWhenNullPassedToSame,org.mockito.internal.matchers.Same,java.lang.String
Closure_57_SimFix_patch_1527551_4,SimFix,Correct,Closure,57,Closure/57,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ClosureCodingConventionTest,testRequire,com.google.javascript.jscomp.ClosureCodingConvention,java.lang.String
Closure_14_SimFix_patch_2072013_1,SimFix,Correct,Closure,14,Closure/14,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckMissingReturnTest,testIssue779,com.google.javascript.jscomp.ControlFlowAnalysis,java.lang.String
Math_70_jGenProg_patch_13000_134,jGenProg,Correct,Math,70,Math/70,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testMath369,org.apache.commons.math.analysis.solvers.BisectionSolver,double
Math_11_TBar_Patch_5620098_179_cp86,TBar,Correct,Math,11,Math/11,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest,testUnivariateDistribution,org.apache.commons.math3.distribution.MultivariateNormalDistribution,double
Chart_1_SimFix_patch_1626021_2,SimFix,Correct,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Lang_33_SimFix_patch_75465_1,SimFix,Correct,Lang,33,Lang/33,target/classes,target/test-classes,src/test,org.apache.commons.lang3.ClassUtilsTest,testToClass_object,org.apache.commons.lang3.ClassUtils,java.lang.String
Math_85_TBar_Patch_9073149_957_cp717,TBar,Correct,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Closure_57_SimFix_patch_217939_1,SimFix,Correct,Closure,57,Closure/57,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ClosureCodingConventionTest,testRequire,com.google.javascript.jscomp.ClosureCodingConvention,java.lang.String
Lang_55_dynamoth_patch_135419_4,dynamoth,Correct,Lang,55,Lang/55,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
Math_5_SimFix_patch_99356_1,SimFix,Correct,Math,5,Math/5,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.complex.ComplexTest,testReciprocalZero,org.apache.commons.math3.complex.Complex,double
Math_70_TBar_Patch_255338_28_cp28,TBar,Correct,Math,70,Math/70,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testMath369,org.apache.commons.math.analysis.solvers.BisectionSolver,double
Chart_1_SimFix_patch_1723804_3,SimFix,Correct,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Math_6_SimFix_patch_97949_1,SimFix,Incorrect,Math,6,Math/6,target/classes,target/test-classes,src/test,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTrivial,org.apache.commons.math3.optim.BaseOptimizer,double
Math_80_jGenProg_patch_3653000_3640,jGenProg,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Closure_126_jKali_patch_12000_4,jKali,Incorrect,Closure,126,Closure/126,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
Math_82_TBar_Patch_12384523_2382_cp1069,TBar,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Math_50_SimFix_patch_1472629_6,SimFix,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Chart_1_jGenProg_patch_2065000_7748,jGenProg,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Math_33_kPAR_Patch_568058_71_cp4,kPAR,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_85_jGenProg_patch_5897000_7690,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Lang_59_jGenProg_patch_1421752_10608,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Lang_59_jGenProg_patch_1089407_8148,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Lang_63_jGenProg_patch_1855942_2592,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Closure_62_Avatar_Patch_1915964_43,Avatar,Incorrect,Closure,62,Closure/62,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.LightweightMessageFormatterTest,testFormatErrorSpaceEndOfLine1,com.google.javascript.jscomp.LightweightMessageFormatter,java.lang.String
Math_81_jGenProg_patch_2963000_2210,jGenProg,Incorrect,Math,81,Math/81,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_41_dynamoth_patch_771199_21,dynamoth,Incorrect,Math,41,Math/41,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.descriptive.UnivariateStatisticAbstractTest,testEvaluateArraySegmentWeighted,org.apache.commons.math.stat.descriptive.moment.Mean,int
Math_80_jGenProg_patch_5647000_4846,jGenProg,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_50_jGenProg_patch_989000_276,jGenProg,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_69_Nopol_patch_16126_3,Nopol,Incorrect,Math,69,Math/69,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.correlation.PearsonsCorrelationTest,testPValueNearZero,org.apache.commons.math.stat.correlation.PearsonsCorrelation,int
Lang_59_jGenProg_patch_34000_156,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Math_33_Avatar_Patch_19269874_961,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_50_kPAR_Patch_7940686_348_cp231,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_50_kPAR_Patch_7475584_334_cp217,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Chart_15_jGenProg_patch_4062000_14800,jGenProg,Incorrect,Chart,15,Chart/15,build,build-tests,tests,org.jfree.chart.plot.junit.PiePlot3DTests,testDrawWithNullDataset,org.jfree.chart.plot.PiePlot,int
Math_82_jGenProg_patch_2510000_10256,jGenProg,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Chart_1_Avatar_Patch_11473047_1577,Avatar,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Math_81_jGenProg_patch_5713000_3442,jGenProg,Incorrect,Math,81,Math/81,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_50_SimFix_patch_173292_2,SimFix,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_85_TBar_Patch_9159968_968_cp728,TBar,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Chart_1_Avatar_Patch_11606570_1586,Avatar,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Closure_126_jKali_patch_65000_22,jKali,Incorrect,Closure,126,Closure/126,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
Chart_25_Avatar_Patch_766480_91,Avatar,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Math_85_TBar_Patch_9025191_951_cp711,TBar,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Lang_46_Nopol_patch_17983_1,Nopol,Incorrect,Lang,46,Lang/46,target/classes,target/test-classes,src/test,org.apache.commons.lang.StringEscapeUtilsTest,testEscapeJavaWithSlash,org.apache.commons.lang.StringEscapeUtils,java.lang.String
Math_33_Avatar_Patch_17877320_912,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Closure_62_dynamoth_patch_48155_1,dynamoth,Incorrect,Closure,62,Closure/62,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.LightweightMessageFormatterTest,testFormatErrorSpaceEndOfLine1,com.google.javascript.jscomp.LightweightMessageFormatter,java.lang.String
Math_82_TBar_Patch_12903424_2445_cp1132,TBar,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Time_11_TBar_Patch_356943_60_cp22,TBar,Incorrect,Time,11,Time/11,target/classes,target/test-classes,src/test/java,org.joda.time.tz.TestCompiler,testDateTimeZoneBuilder,org.joda.time.tz.DateTimeZoneBuilder,java.lang.String
Lang_58_kPAR_Patch_2856743_336_cp256,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Math_50_kPAR_Patch_8272369_358_cp241,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_81_jGenProg_patch_5180000_3168,jGenProg,Incorrect,Math,81,Math/81,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_80_jGenProg_patch_1117000_1830,jGenProg,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Lang_43_jGenProg_patch_76000_32,jGenProg,Incorrect,Lang,43,Lang/43,target/classes,target/test-classes,src/test,org.apache.commons.lang.text.ExtendedMessageFormatTest,testBuiltInDateTimeFormat,org.apache.commons.lang.text.ExtendedMessageFormat,int
Math_33_kPAR_Patch_4596778_252_cp97,kPAR,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_58_kPAR_Patch_2234107_279_cp199,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Math_50_Avatar_Patch_172358_5,Avatar,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Closure_62_Avatar_Patch_830416_11,Avatar,Incorrect,Closure,62,Closure/62,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.LightweightMessageFormatterTest,testFormatErrorSpaceEndOfLine1,com.google.javascript.jscomp.LightweightMessageFormatter,java.lang.String
Math_50_Nopol_patch_217308_1,Nopol,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Lang_59_jGenProg_patch_541000_4258,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Math_33_Nopol_patch_276314_4,Nopol,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_82_jGenProg_patch_5387000_14652,jGenProg,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Math_28_TBar_Patch_3898004_114_cp77,TBar,Incorrect,Math,28,Math/28,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828Cycle,org.apache.commons.math3.optimization.linear.SimplexSolver,double
Math_85_TBar_Patch_9207472_974_cp734,TBar,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Lang_58_kPAR_Patch_1780577_226_cp158,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Math_80_jGenProg_patch_3304000_3404,jGenProg,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Lang_59_jGenProg_patch_929890_6932,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
